note: This is not a comprehensive list of all Taco Bells. This is a list of all locations that have a store page on tacobell.com,,,,,,,,,,,,,,
data is current as of 28 August 2017,,,,,,,,,,,,,,
storeid,name,location-name,address,city,state,zip,phone,latitude,longitude,drive-thru,open-late,delivery,breakfast,combo w/
031512,Taco Bell #031512 - 1400 West Coast Highway,1400 West Coast Highway,1400 West Coast Highway,Newport Beach,CA,92663,(949) 646-8656,33.61666458,-117.915357,yes,yes,yes,yes,
031514,Taco Bell #031514 - 3271 Business Park Dr,3271 Business Park Dr,3271 Business Park Dr,Vista,CA,92081,(760) 727-5912,33.13230915,-117.2287676,yes,yes,no,yes,
031515,Taco Bell #031515 - 431 Old Highway 52,431 Old Highway 52,431 Old Highway 52,Lafayette,TN,37083,(615) 666-8226,36.52072389,-86.03854082,no,yes,no,yes,
031518,Taco Bell #031518 - 13050 NW Highway 287,13050 NW Highway 287,13050 NW Highway 287,Haslet,TX,76052,(817) 439-8198,32.96550297,-97.41369277,yes,yes,no,yes,
031522,Taco Bell #031522 - 663 East Ave,663 East Ave,663 East Ave,Lomira,WI,53048,(920) 269-8139,43.58998314,-88.43436965,yes,yes,no,yes,
031524,Taco Bell #031524 - 923 Bandera Rd.,923 Bandera Rd.,923 Bandera Rd.,San Antonio,TX,78228,(210) 432-2825,29.45737741,-98.55585203,yes,yes,no,yes,
031525,Taco Bell #031525 - 39335 Washington St.,39335 Washington St.,39335 Washington St.,Palm Desert,CA,92211,(760) 200-3717,33.7639592,-116.3012105,yes,yes,no,yes,
031527,Taco Bell #031527 - 1104 Lexington Road,1104 Lexington Road,1104 Lexington Road,Georgetown,KY,40324,(502) 642-5001,38.18813862,-84.56207333,no,yes,no,yes,
031530,Taco Bell #031530 - 42487 E. Morgan Ave,42487 E. Morgan Ave,42487 E. Morgan Ave,Pennington Gap,VA,24277,(276) 546-1249,36.76197418,-83.0148947,yes,yes,no,yes,
031531,Taco Bell #031531 - 1706 A St,1706 A St,1706 A St,Antioch,CA,94509,(925) 753-0105,38.005144,-121.806606,yes,yes,no,yes,
031532,Taco Bell #031532 - 1968 Daniels Street,1968 Daniels Street,1968 Daniels Street,Manteca,CA,95337,(209) 629-8334,37.78609944,-121.251059,yes,yes,no,yes,
031540,Taco Bell #031540 - 611 East Emory Rd,611 East Emory Rd,611 East Emory Rd,Powell,TN,37849,(865) 938-3512,36.05268571,-83.9909385,yes,yes,no,yes,
031541,Taco Bell #031541 - 7201 NE Parvin Road,7201 NE Parvin Road,7201 NE Parvin Road,Kansas City,MO,64117,(816) 453-4169,39.16812123,-94.49613853,yes,yes,no,yes,
031542,Taco Bell #031542 - 12866 Highway 21,12866 Highway 21,12866 Highway 21,De Soto,MO,63020,(636) 586-1370,38.14955097,-90.57712287,yes,yes,no,yes,
031546,Taco Bell #031546 - 2042 NE 3rd St,2042 NE 3rd St,2042 NE 3rd St,Prineville,OR,97754,(541) 447-1230,44.30258106,-120.8218446,yes,yes,no,yes,
031547,Taco Bell #031547 - 5610 Hammonds Mill Road,5610 Hammonds Mill Road,5610 Hammonds Mill Road,Martinsburg,WV,25404,(681) 242-2875,39.54465179,-77.90933132,no,yes,no,yes,
031548,Taco Bell #031548 - 895 E 200 N,895 E 200 N,895 E 200 N,Roosevelt,UT,84066,(435) 722-3116,40.30257309,-109.9779087,yes,yes,no,yes,
031549,Taco Bell #031549 - 325 John Fitch Hwy,325 John Fitch Hwy,325 John Fitch Hwy,Fitchburg,MA,1420,(978) 348-2444,42.57948822,-71.77488618,yes,yes,no,no,
031550,Taco Bell #031550 - 1683 Revere Beach Pkwy,1683 Revere Beach Pkwy,1683 Revere Beach Pkwy,Everett,MA,2149,(617) 389-3338,42.40220606,-71.04223788,yes,yes,no,yes,
031551,Taco Bell #031551 - 463 Lincoln Street,463 Lincoln Street,463 Lincoln Street,Worcester,MA,1605,(508) 853-8226,42.29253446,-71.77854717,yes,yes,no,no,
031555,Taco Bell #031555 - 339 Squire Road,339 Squire Road,339 Squire Road,Revere,MA,2151,(781) 485-0286,42.4268859,-71.01278146,yes,yes,no,yes,
031556,Taco Bell #031556 - 24 Sack Blvd.,24 Sack Blvd.,24 Sack Blvd.,Leominster,MA,1453,(978) 466-1700,42.53162003,-71.74406563,yes,yes,no,yes,
031557,Taco Bell #031557 - 4 Chambers Drive,4 Chambers Drive,4 Chambers Drive,Hooksett,NH,3106,(603) 623-1690,43.05612185,-71.44006942,yes,yes,no,no,
031558,Taco Bell #031558 - 735 W. Sahuarita Road,735 W. Sahuarita Road,735 W. Sahuarita Road,Sahuarita,AZ,85629,(520) 625-4649,31.95740063,-110.9812721,yes,yes,no,yes,
031561,Taco Bell #031561 - 615 San Pedro Ave.,615 San Pedro Ave.,615 San Pedro Ave.,San Antonio,TX,78212,(210) 225-7777,29.43941007,-98.49887223,yes,yes,no,yes,
031563,Taco Bell #031563 - 6827 Katella Ave,6827 Katella Ave,6827 Katella Ave,Cypress,CA,90630,(714) 826-8226,33.8032536,-118.0141394,yes,yes,yes,yes,
031564,Taco Bell #031564 - 7500 Atlantic Ave,7500 Atlantic Ave,7500 Atlantic Ave,Cudahy,CA,90201,(323) 560-2423,33.96773502,-118.1870931,yes,yes,no,yes,
031565,Taco Bell #031565 - 3016 East Avenue,3016 East Avenue,3016 East Avenue,Central Square,NY,13036,(315) 668-5553,43.287328,-76.128967,yes,yes,no,yes,
031566,Taco Bell #031566 - 563 North Greenbush Road,563 North Greenbush Road,563 North Greenbush Road,Rensselaer,NY,12144,(518) 874-1380,42.64959409,-73.69633064,yes,yes,no,yes,
031568,Taco Bell #031568 - 2928 N. Fowler Ave.,2928 N. Fowler Ave.,2928 N. Fowler Ave.,Fresno,CA,93727,(559) 348-9485,36.77838327,-119.6816272,yes,yes,no,yes,
031569,Taco Bell #031569 - 1050 Glenforest Rd,1050 Glenforest Rd,1050 Glenforest Rd,Myrtle Beach,SC,29579,(843) 903-4170,33.75359797,-78.96264781,yes,yes,no,yes,
031572,Taco Bell #031572 - 745 East Main Street,745 East Main Street,745 East Main Street,Danville,IN,46122,(317) 718-1431,39.75843301,-86.50967279,yes,yes,no,yes,
031575,Taco Bell #031575 - 8040 Pat Booker,8040 Pat Booker,8040 Pat Booker,San Antonio,TX,78233,(210) 590-8713,29.56119834,-98.33059564,yes,yes,no,no,
031576,Taco Bell #031576 - 4714 Rittiman Rd,4714 Rittiman Rd,4714 Rittiman Rd,San Antonio,TX,78218,(210) 666-2636,29.48367697,-98.39938473,yes,yes,no,yes,
031577,Taco Bell #031577 - 98 Medical Services Drive,98 Medical Services Drive,98 Medical Services Drive,Morrilton,AR,72110,(501) 208-5884,35.16960307,-92.71871388,yes,yes,no,yes,
031578,Taco Bell #031578 - 1865 Gateway Dr. NW,1865 Gateway Dr. NW,1865 Gateway Dr. NW,Coon Rapids,MN,55448,(763) 754-0709,45.1851751,-93.31441641,yes,yes,no,yes,
031579,Taco Bell #031579 - 8030 FM 1464,8030 FM 1464,8030 FM 1464,Richmond,TX,77407,(281) 302-6147,29.69250541,-95.68860336,yes,yes,no,yes,
031582,Taco Bell #031582 - 10402 S Belle Creek Drive,10402 S Belle Creek Drive,10402 S Belle Creek Drive,Henderson,CO,80640,(303) 287-0852,39.88657417,-104.8818907,yes,yes,no,yes,
031583,Taco Bell #031583 - 209 Robert Smalls Pkwy,209 Robert Smalls Pkwy,209 Robert Smalls Pkwy,Beaufort,SC,29902,(843) 524-8226,32.42953532,-80.71891912,yes,yes,no,yes,
031585,Taco Bell #031585 - 1165 South Trooper Road,1165 South Trooper Road,1165 South Trooper Road,Audubon,PA,19403,(484) 831-5521,40.11483013,-75.41861983,yes,yes,no,yes,
031587,Taco Bell #031587 - 1201 Hobbs Highway,1201 Hobbs Highway,1201 Hobbs Highway,Seminole,TX,79360,(432) 758-0099,32.72073725,-102.6590121,yes,yes,no,yes,
031588,Taco Bell #031588 - 15715 SW 72 Street,15715 SW 72 Street,15715 SW 72 Street,Miami,FL,33196,(305) 387-7117,25.70009667,-80.4471009,yes,yes,no,yes,
031589,Taco Bell #031589 - 44855 Lakeview Overlook Plaza,44855 Lakeview Overlook Plaza,44855 Lakeview Overlook Plaza,Ashburn,VA,20147,(703) 729-7197,39.05918976,-77.44962309,yes,yes,no,no,
031590,Taco Bell #031590 - 197 South Main Street,197 South Main Street,197 South Main Street,West Lebanon,NH,3784,(603) 298-7034,43.63302194,-72.31775352,yes,yes,no,yes,
031591,Taco Bell #031591 - 85 Key Rd,85 Key Rd,85 Key Rd,Keene,NH,3431,(603) 357-3955,42.92410641,-72.29412138,yes,yes,no,yes,
031592,Taco Bell #031592 - 5 Sonja Road,5 Sonja Road,5 Sonja Road,Rindge,NH,3461,(603) 899-5711,42.742336,-72.036484,yes,yes,no,no,
031595,Taco Bell #031595 - 1970 Harrodsburg Road,1970 Harrodsburg Road,1970 Harrodsburg Road,Lexington,KY,40503,(859) 327-3920,38.02693199,-84.53359097,yes,yes,no,yes,
031596,Taco Bell #031596 - 1856 US Hwy 74A Bypass,1856 US Hwy 74A Bypass,1856 US Hwy 74A Bypass,Forest City,NC,28043,(828) 286-9982,35.33421913,-81.89240595,yes,yes,no,yes,
031597,Taco Bell #031597 - 2575 E. Hillsborough Ave,2575 E. Hillsborough Ave,2575 E. Hillsborough Ave,Tampa,FL,33610,(813) 231-6858,27.99582921,-82.43097046,no,yes,no,no,
031598,Taco Bell #031598 - 126 Ervintown Rd,126 Ervintown Rd,126 Ervintown Rd,Richlands,NC,28574,(910) 324-2310,34.90741891,-77.56415494,yes,yes,no,yes,
031601,Taco Bell #031601 - 8056 Perry Highway,8056 Perry Highway,8056 Perry Highway,Erie,PA,16509,(814) 868-3725,42.06802643,-80.03905544,no,yes,no,yes,
031602,Taco Bell #031602 - 600 Chestnut Commons Dr,600 Chestnut Commons Dr,600 Chestnut Commons Dr,Elyria,OH,44035,(440) 365-4470,41.34728105,-82.06743705,yes,yes,no,yes,
031603,"Taco Bell #031603 - 14181 U.S. Highway 395, Building #C",14181 U.S. Highway 395,"14181 U.S. Highway 395, Building #C",Victorville,CA,92392,(760) 951-0262,34.50786843,-117.3990172,yes,yes,no,yes,
031605,Taco Bell #031605 - 1000 North Second Street,1000 North Second Street,1000 North Second Street,Booneville,MS,38829,(662) 720-6206,34.67303804,-88.56104314,yes,yes,no,yes,
031606,Taco Bell #031606 - 1616 Camp Jackson Road,1616 Camp Jackson Road,1616 Camp Jackson Road,Cahokia,IL,62206,(618) 337-9184,38.55325052,-90.16614059,yes,yes,no,yes,
031611,Taco Bell #031611 - 7622 Osborne Rd,7622 Osborne Rd,7622 Osborne Rd,Upper Marlboro,MD,20772,(301) 952-8226,38.78460188,-76.7953442,yes,yes,no,yes,
031614,Taco Bell #031614 - 1603 S Braddock Ave,1603 S Braddock Ave,1603 S Braddock Ave,Pittsburgh,PA,15218,(412) 244-8226,40.42667489,-79.88868682,yes,yes,no,yes,
031615,Taco Bell #031615 - 100 North Town Square,100 North Town Square,100 North Town Square,Gibsonia,PA,15044,(724) 443-4088,40.63740619,-79.93957578,yes,yes,no,yes,
031616,Taco Bell #031616 - 102 Moraine Pointe Plaza,102 Moraine Pointe Plaza,102 Moraine Pointe Plaza,Butler,PA,16001,(724) 285-9206,40.87733493,-79.95041192,yes,yes,no,yes,
031617,Taco Bell #031617 - 3948 Brodhead Rd,3948 Brodhead Rd,3948 Brodhead Rd,Monaca,PA,15061,(724) 728-8226,40.68035068,-80.30245245,yes,yes,no,yes,
031618,Taco Bell #031618 - 2613 Ellwood Road,2613 Ellwood Road,2613 Ellwood Road,New Castle,PA,16101,(724) 656-1330,40.96788277,-80.30951396,yes,yes,no,yes,
031619,Taco Bell #031619 - 2435 Freeport Rd,2435 Freeport Rd,2435 Freeport Rd,New Kensington,PA,15068,(724) 337-7767,40.5871004,-79.75004174,yes,yes,no,yes,
031620,Taco Bell #031620 - 825 Freeport Rd.,825 Freeport Rd.,825 Freeport Rd.,Pittsburgh,PA,15238,(412) 782-0888,40.48757181,-79.89500378,yes,yes,no,yes,
031622,Taco Bell #031622 - 3887 Washington Road,3887 Washington Road,3887 Washington Road,McMurray,PA,15317,(724) 941-8036,40.27220377,-80.12681007,yes,yes,no,yes,
031623,Taco Bell #031623 - 8170 Precinct Line Road,8170 Precinct Line Road,8170 Precinct Line Road,Colleyville,TX,76034,(817) 788-4515,32.90196573,-97.18544751,yes,yes,no,yes,
031624,Taco Bell #031624 - 105 Ridgewater Dr.,105 Ridgewater Dr.,105 Ridgewater Dr.,Polson,MT,59860,(406) 872-2500,47.682629,-114.122911,yes,yes,no,yes,
031625,Taco Bell #031625 - 15740 North Freeway,15740 North Freeway,15740 North Freeway,Houston,TX,77090,(281) 443-0969,29.9970373,-95.42430907,yes,yes,no,yes,
031628,Taco Bell #031628 - 3561 Plano Parkway,3561 Plano Parkway,3561 Plano Parkway,The Colony,TX,75056,(214) 469-1946,33.06960505,-96.873926,yes,yes,no,yes,
031630,Taco Bell #031630 - 4185 SW 147th Avenue,4185 SW 147th Avenue,4185 SW 147th Avenue,Miami,FL,33185,(305) 225-8955,25.72931727,-80.43143101,yes,yes,no,yes,
031631,Taco Bell #031631 - 2400 Elson Green Avenue,2400 Elson Green Avenue,2400 Elson Green Avenue,Virginia Beach,VA,23456,(757) 430-6846,36.75648302,-76.00732554,yes,yes,no,yes,
031632,Taco Bell #031632 - 930 West Foxwood Drive,930 West Foxwood Drive,930 West Foxwood Drive,Raymore,MO,64083,(816) 331-1344,38.81231735,-94.46951777,yes,yes,no,yes,
031633,Taco Bell #031633 - 2720 Highway 92,2720 Highway 92,2720 Highway 92,Douglasville,GA,30135,(770) 489-1983,33.73245285,-84.66789186,yes,yes,no,yes,
031634,Taco Bell #031634 - 1301 Allen Rd.,1301 Allen Rd.,1301 Allen Rd.,Bakersfield,CA,93314,(661) 589-1018,35.36969326,-119.1462519,yes,yes,no,yes,
031637,Taco Bell #031637 - 430 S Hermitage Rd,430 S Hermitage Rd,430 S Hermitage Rd,Hermitage,PA,16148,(724) 981-4020,41.2276861,-80.45133307,yes,yes,no,yes,
031641,Taco Bell #031641 - 5300 Dyer St,5300 Dyer St,5300 Dyer St,El Paso,TX,79904,(951) 566-0323,31.82610702,-106.4446307,yes,yes,no,yes,
031642,Taco Bell #031642 - 1420 Howard Rd,1420 Howard Rd,1420 Howard Rd,Madera,CA,93637,(559) 661-8343,36.95252098,-120.0748851,yes,yes,no,yes,
031643,Taco Bell #031643 - 2350 W Cleveland Ave,2350 W Cleveland Ave,2350 W Cleveland Ave,Madera,CA,93637,(559) 674-1793,36.97431797,-120.0858522,yes,yes,no,yes,
031646,Taco Bell #031646 - 30343 Triangle Drive,30343 Triangle Drive,30343 Triangle Drive,Charlotte Hall,MD,20622,(301) 884-4721,38.49848569,-76.77384945,yes,yes,no,yes,
031647,Taco Bell #031647 - 143 W Noble Ave,143 W Noble Ave,143 W Noble Ave,Williston,FL,32696,(352) 528-9008,29.38646666,-82.44925191,yes,yes,no,yes,
031648,Taco Bell #031648 - 10623 Burbank Drive,10623 Burbank Drive,10623 Burbank Drive,Baton Rouge,LA,70810,(225) 767-5240,30.35389786,-91.10767186,yes,yes,no,yes,
031649,Taco Bell #031649 - 830 Hwy 81 E,830 Hwy 81 E,830 Hwy 81 E,McDonough,GA,30252,(678) 782-5617,33.43993223,-84.12393117,yes,yes,no,yes,
031650,Taco Bell #031650 - 1059 N Lemoore Ave,1059 N Lemoore Ave,1059 N Lemoore Ave,Lemoore,CA,93245,(559) 924-2057,36.3125494,-119.7811762,yes,yes,no,yes,
031651,Taco Bell #031651 - 2021 Whitley Avenue,2021 Whitley Avenue,2021 Whitley Avenue,Corcoran,CA,93212,(559) 992-9022,36.09767363,-119.5742042,yes,yes,no,no,
031652,Taco Bell #031652 - 14019 W. Whitesbridge,14019 W. Whitesbridge,14019 W. Whitesbridge,Kerman,CA,93630,(559) 846-1432,36.73451623,-120.0426935,yes,yes,no,yes,
031653,Taco Bell #031653 - 690 N. Indian Hill Blvd,690 N. Indian Hill Blvd,690 N. Indian Hill Blvd,Pomona,CA,91767,(909) 621-3678,34.06555984,-117.7188841,yes,yes,no,yes,
031654,Taco Bell #031654 - 7541 Perkins Rd,7541 Perkins Rd,7541 Perkins Rd,Baton Rouge,LA,70808,(225) 763-6657,30.39584897,-91.11024357,yes,yes,no,yes,
031655,Taco Bell #031655 - 7212 Siegen Lane,7212 Siegen Lane,7212 Siegen Lane,Baton Rouge,LA,70809,(225) 291-0377,30.38363735,-91.06593124,yes,yes,no,yes,
031656,Taco Bell #031656 - 2040 O'Neal Lane,2040 O'Neal Lane,2040 O'Neal Lane,Baton Rouge,LA,70816,(225) 751-4700,30.43898124,-91.00800499,yes,yes,no,yes,
031657,Taco Bell #031657 - 14610 Plank Rd,14610 Plank Rd,14610 Plank Rd,Baker,LA,70714,(225) 778-0207,30.57820385,-91.12675308,yes,yes,no,yes,
031658,"Taco Bell #031658 - 15168 Airline Hwy, Suite B",15168 Airline Hwy,"15168 Airline Hwy, Suite B",Baton Rouge,LA,70809,(225) 751-3063,30.35764964,-91.00688249,yes,yes,no,yes,
031660,Taco Bell #031660 - 558 N Pinal Parkway,558 N Pinal Parkway,558 N Pinal Parkway,Florence,AZ,85132,(520) 868-8471,33.03717283,-111.3795382,yes,yes,no,yes,
031661,Taco Bell #031661 - 147 Laconia Road,147 Laconia Road,147 Laconia Road,Tilton,NH,3276,(603) 286-7340,43.45861331,-71.55821823,yes,yes,no,yes,
031662,Taco Bell #031662 - 1670 Allen Creek Rd,1670 Allen Creek Rd,1670 Allen Creek Rd,Grants Pass,OR,97527,(541) 479-4958,42.420289,-123.351877,yes,yes,no,yes,
031664,Taco Bell #031664 - 12529 Shelbyville Rd,12529 Shelbyville Rd,12529 Shelbyville Rd,Middletown,KY,40243,(502) 245-4051,38.24499927,-85.52281111,yes,yes,no,yes,
031665,Taco Bell #031665 - 9102 Taylorsville Rd,9102 Taylorsville Rd,9102 Taylorsville Rd,Jeffersontown,KY,40299,(502) 499-2305,38.21327645,-85.58881223,yes,yes,no,yes,
031666,Taco Bell #031666 - 3408 Preston Hwy,3408 Preston Hwy,3408 Preston Hwy,Louisville,KY,40213,(502) 366-5719,38.19721964,-85.73178336,yes,yes,no,yes,
031667,Taco Bell #031667 - 2801 W Broadway Ave,2801 W Broadway Ave,2801 W Broadway Ave,Louisville,KY,40211,(502) 775-5523,38.24996019,-85.79874431,yes,yes,no,yes,
031668,Taco Bell #031668 - 6501 Paramount Park Dr.,6501 Paramount Park Dr.,6501 Paramount Park Dr.,Louisville,KY,40213,(502) 966-9865,38.15673099,-85.71212389,yes,yes,no,yes,
031669,Taco Bell #031669 - 3125 Poplar Level Rd.,3125 Poplar Level Rd.,3125 Poplar Level Rd.,Louisville,KY,40213,(502) 637-1991,38.21216933,-85.72050221,yes,yes,no,yes,
031670,Taco Bell #031670 - 1805 Blankenbaker Parkway,1805 Blankenbaker Parkway,1805 Blankenbaker Parkway,Louisville,KY,40299,(502) 240-5542,38.21621734,-85.53822041,yes,yes,no,yes,
031671,Taco Bell #031671 - 12434 Lagrange Rd.,12434 Lagrange Rd.,12434 Lagrange Rd.,Louisville,KY,40245,(502) 243-4806,38.29173233,-85.50978899,yes,yes,no,yes,
031672,Taco Bell #031672 - 1525 Marchand Drive,1525 Marchand Drive,1525 Marchand Drive,Donaldsonville,LA,70346,(225) 473-7622,30.093092,-90.97915,yes,yes,no,yes,
031678,Taco Bell #031678 - 1501 Frederick Boulevard,1501 Frederick Boulevard,1501 Frederick Boulevard,Portsmouth,VA,23707,(757) 673-6852,36.82690637,-76.33847878,yes,yes,no,yes,
031680,Taco Bell #031680 - 7650 Brookville Road,7650 Brookville Road,7650 Brookville Road,Indianapolis,IN,46239,(317) 351-0730,39.7516361,-86.03199899,yes,yes,no,yes,
031681,Taco Bell #031681 - 1016 Bill Tuck Hwy,1016 Bill Tuck Hwy,1016 Bill Tuck Hwy,South Boston,VA,24592,(434) 404-3146,36.68704134,-78.89853521,no,yes,no,yes,
031682,Taco Bell #031682 - 919 Cambridge St,919 Cambridge St,919 Cambridge St,Hopkins,MN,55343,(952) 938-5226,44.93460971,-93.38865995,yes,yes,no,yes,
031683,Taco Bell #031683 - 889 State Route 28,889 State Route 28,889 State Route 28,Milford,OH,45150,(513) 248-0901,39.1904496,-84.25404578,yes,yes,no,yes,
031685,Taco Bell #031685 - 710 Third Street,710 Third Street,710 Third Street,San Francisco,CA,94107,(415) 979-1587,37.77855525,-122.3927612,no,yes,yes,yes,
031686,Taco Bell #031686 - 1001 East Main Street,1001 East Main Street,1001 East Main Street,Bradford,PA,16701,(814) 596-0044,41.97959187,-78.61947298,yes,yes,no,yes,
031687,Taco Bell #031687 - 16300 Heritage Blvd,16300 Heritage Blvd,16300 Heritage Blvd,Bowie,MD,20716,(301) 464-3250,38.94614357,-76.72086905,yes,yes,no,yes,
031689,Taco Bell #031689 - 7730 Richmond Highway,7730 Richmond Highway,7730 Richmond Highway,Appomattox,VA,24522,(434) 352-7492,37.36335696,-78.84579241,yes,yes,no,yes,
031692,Taco Bell #031692 - 420 South Main St,420 South Main St,420 South Main St,Ferdinand,IN,47532,(812) 367-0817,38.21051178,-86.86454281,yes,yes,no,yes,
031693,Taco Bell #031693 - 115 E Water Street,115 E Water Street,115 E Water Street,Oak Harbor,OH,43449,(419) 607-6280,41.5072938,-83.14423352,yes,yes,no,yes,
031694,Taco Bell #031694 - 2319 Lafayette Rd,2319 Lafayette Rd,2319 Lafayette Rd,Portsmouth,NH,3801,(603) 422-9627,43.03374098,-70.78120798,yes,yes,no,yes,
031695,Taco Bell #031695 - 2395 6th Street,2395 6th Street,2395 6th Street,Limon,CO,80828,(719) 775-9485,39.26954123,-103.7100877,yes,yes,no,yes,
031696,Taco Bell #031696 - 5449 West Broad Street,5449 West Broad Street,5449 West Broad Street,Columbus,OH,43228,(614) 922-0318,39.95086786,-83.14544588,yes,yes,no,yes,
031699,Taco Bell #031699 - 14337 Northeast 23rd St.,14337 Northeast 23rd St.,14337 Northeast 23rd St.,Choctaw,OK,73020,(405) 390-8226,35.49360843,-97.27615714,yes,yes,no,yes,
031700,Taco Bell #031700 - 5950 Howdershell Rd,5950 Howdershell Rd,5950 Howdershell Rd,Hazelwood,MO,63042,(314) 731-1606,38.78120111,-90.38855016,yes,yes,no,yes,
031701,Taco Bell #031701 - 551-B East Main St,551-B East Main St,551-B East Main St,Hohenwald,TN,38462,(931) 306-5055,35.557969,-87.533029,yes,yes,no,yes,
031702,Taco Bell #031702 - 2677 E. Hwy 76,2677 E. Hwy 76,2677 E. Hwy 76,Mullins,SC,29574,(843) 795-3351,34.1866479,-79.34279421,yes,yes,no,yes,
031703,Taco Bell #031703 - 1044 Chesterfield Hwy,1044 Chesterfield Hwy,1044 Chesterfield Hwy,Cheraw,SC,29520,(843) 253-5597,34.69969913,-79.93285009,yes,yes,no,yes,
031704,Taco Bell #031704 - 145 Pooler Parkway,145 Pooler Parkway,145 Pooler Parkway,Pooler,GA,31322,(912) 748-8406,32.14020656,-81.24422197,yes,yes,no,yes,
031708,Taco Bell #031708 - 1983 Whitten Road,1983 Whitten Road,1983 Whitten Road,Memphis,TN,38133,(901) 937-0329,35.17951728,-89.83678758,no,yes,no,yes,
031709,Taco Bell #031709 - 3910 Goodman Road West,3910 Goodman Road West,3910 Goodman Road West,Horn Lake,MS,38637,(662) 393-3445,34.96310993,-90.05914331,yes,yes,no,yes,
031711,Taco Bell #031711 - 801 NC Highway 53 East,801 NC Highway 53 East,801 NC Highway 53 East,Burgaw,NC,28425,(910) 259-5681,34.56015915,-77.91789025,yes,yes,no,yes,
031713,Taco Bell #031713 - 1230 Washington St.,1230 Washington St.,1230 Washington St.,Franklinton,LA,70438,(985) 839-6418,30.84754065,-90.15155873,yes,yes,no,yes,
031714,Taco Bell #031714 - 204 Van Lingle Mungo Blvd,204 Van Lingle Mungo Blvd,204 Van Lingle Mungo Blvd,Pageland,SC,29728,(843) 672-2330,34.775655,-80.382287,yes,yes,no,yes,
031715,Taco Bell #031715 - 773 Boston Post Road East,773 Boston Post Road East,773 Boston Post Road East,Marlborough,MA,1752,(508) 229-0483,42.3503498,-71.4992246,yes,yes,no,yes,
031716,Taco Bell #031716 - 1111 S Wilmot Rd,1111 S Wilmot Rd,1111 S Wilmot Rd,Tucson,AZ,85711,(520) 747-1201,32.20751445,-110.8575817,yes,yes,no,yes,
031717,Taco Bell #031717 - 7915 N Oracle Rd,7915 N Oracle Rd,7915 N Oracle Rd,Tucson,AZ,85704,(520) 297-3180,32.35037463,-110.975785,yes,yes,no,yes,
031718,Taco Bell #031718 - 7140 N. Thornydale Rd.,7140 N. Thornydale Rd.,7140 N. Thornydale Rd.,Tucson,AZ,85741,(520) 744-4746,32.33643941,-111.0464412,yes,yes,no,yes,
031719,Taco Bell #031719 - 4951 S Campbell Ave,4951 S Campbell Ave,4951 S Campbell Ave,Tucson,AZ,85706,(520) 573-1986,32.16226001,-110.9427685,yes,yes,no,yes,
031720,Taco Bell #031720 - 9410 E. Golf Links Rd.,9410 E. Golf Links Rd.,9410 E. Golf Links Rd.,Tucson,AZ,85730,(520) 722-0502,32.19130208,-110.7918391,yes,yes,no,yes,
031721,Taco Bell #031721 - 708 W. Ajo Way,708 W. Ajo Way,708 W. Ajo Way,Tucson,AZ,85713,(520) 884-1243,32.17815061,-110.980145,yes,yes,no,yes,
